"","rep","site_code","factor","microsite_number","month","day","year","filename","animal.hit","identified_by","class","order","family","genus","species","common_name","scientific_name","timestamp","number_of_objects"
"633",123592,"Cuyama_1","Open",4,"May","12th",2023,"IMAG1525.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 4:50",1
"634",124119,"Cuyama_3","Mimic",2,"April","30th",2023,"IMAG1460.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-05 22:31",1
"635",125751,"Cuyama_3","Mimic",4,"May","12th",2023,"IMAG1742.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Sylvilagus","audubonii","Desert Cottontail","Sylvilagus audubonii","2022-01-22 15:35",1
"636",127234,"Soda_Lake_Open","Open",2,"April","30th",2023,"IMAG1076.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-10 8:14",1
"637",127240,"Soda_Lake_Open","Open",5,"April","30th",2023,"IMAG0442.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-08 7:05",1
"638",127267,"Soda_Lake_Open","Mimic",1,"May","12th",2023,"IMAG1360.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 6:17",1
"639",127932,"Soda_Lake_Open","Mimic",1,"May","12th",2023,"IMAG1359.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 4:21",1
"640",128103,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1311.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-19 15:53",3
"641",128103,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1311.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-19 15:53",3
"642",128103,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1311.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-19 15:53",3
"643",128188,"Soda_Lake_Open","Open",1,"May","12th",2023,"IMAG1855.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 3:49",1
"644",128189,"Soda_Lake_Open","Open",3,"May","12th",2023,"IMAG0849.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 8:25",1
"645",128190,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG1286.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 9:22",1
"646",128191,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG1287.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 9:36",1
"647",128192,"Soda_Lake_Shrub","Mimic",1,"April","30th",2023,"IMAG0982.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-05 18:52",1
"648",128199,"Soda_Lake_Shrub","Mimic",1,"April","30th",2023,"IMAG1590.jpg",1,"Mario Zuliani","Aves","Passeriformes","Passerellidae","Melospiza","melodia","Song Sparrow","Melospiza melodia","2022-01-07 19:43",1
"649",128200,"Soda_Lake_Shrub","Mimic",1,"April","30th",2023,"IMAG1695.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-08 17:23",1
"650",128212,"Soda_Lake_Open","Open",5,"May","12th",2023,"IMAG1451.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 6:16",1
"651",128219,"Soda_Lake_Open","Open",4,"May","12th",2023,"IMAG0612.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 6:42",1
"652",128228,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG1736.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 7:25",1
"653",128758,"Soda_Lake_Shrub","Open",1,"April","30th",2023,"IMAG0307.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-05 9:25",1
"654",128762,"Soda_Lake_Shrub","Open",2,"April","30th",2023,"IMAG1123.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-05 21:19",1
"655",128763,"Soda_Lake_Shrub","Open",6,"April","30th",2023,"IMAG0672.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-06 7:16",1
"656",132431,"Soda_Lake_Shrub","Shrub",3,"April","30th",2023,"IMAG0323.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-09 13:21",1
"657",132432,"Soda_Lake_Shrub","Shrub",2,"April","30th",2023,"IMAG0560.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-10 4:47",1
"658",132433,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0136.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-11 8:38",1
"659",133374,"Soda_Lake_Shrub","Open",7,"May","4th",2023,"IMAG1045.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-13 3:59",1
"660",133376,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0698.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-13 14:46",1
"661",133391,"Soda_Lake_Shrub","Mimic",1,"May","12th",2023,"IMAG0036.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 7:22",1
"662",133392,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0016.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-15 15:54",1
"663",133413,"Soda_Lake_Shrub","Shrub",1,"May","12th",2023,"IMAG0900.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 10:24",1
"664",133420,"Soda_Lake_Shrub","Mimic",4,"May","12th",2023,"IMAG1189.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 6:22",1
"665",133434,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1663.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 5:47",1
"666",133435,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0411.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Lepus","californicus","Black-tailed Jackrabbit","Lepus californicus","2022-01-20 9:51",1
"667",133443,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0603.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 8:19",1
"668",133451,"Soda_Lake_Shrub","Mimic",4,"May","12th",2023,"IMAG0438.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 5:26",1
"669",133471,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0392.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 6:46",1
"670",133472,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG0334.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 7:26",1
"671",133473,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG0213.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 7:33",1
"672",133474,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG0220.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 8:19",1
"673",133475,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0258.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 8:47",1
"674",133476,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0259.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 9:03",1
"675",133477,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0096.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 9:21",1
"676",133478,"Soda_Lake_Shrub","Open",2,"May","20th",2023,"IMAG0301.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 10:57",1
"677",133509,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG0748.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 4:28",1
"678",133510,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG0751.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 6:17",1
"679",133514,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0298.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 9:33",1
"680",133552,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0887.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 8:30",1
"681",133557,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG0890.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 5:05",1
"682",133558,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG1140.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 9:24",1
"683",133559,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0702.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 11:59",1
"684",133586,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0893.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 6:30",1
"685",133590,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1171.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 7:55",1
"686",133591,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG1126.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 11:31",1
"687",133608,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG1953.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-27 15:33",1
"688",133633,"Soda_Lake_Open","Mimic",1,"May","20th",2023,"IMAG0746.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 23:49",1
"689",133641,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1589.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 4:40",1
"690",133642,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1600.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 5:40",1
"691",133643,"Soda_Lake_Shrub","Shrub",2,"May","20th",2023,"IMAG0838.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 7:14",1
"692",133657,"Soda_Lake_Open","Mimic",1,"May","20th",2023,"IMAG0955.jpg",1,"Mario Zuliani","Aves","Columbiformes","Columbidae","Zenaida","macroura","Mourning Dove","Zenaida macroura","2022-01-28 17:51",1
"693",133677,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG0435.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-29 3:26",1
"694",133678,"Soda_Lake_Shrub","Open",8,"May","20th",2023,"IMAG0294.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-29 3:51",1
"695",133689,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG0266.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-30 7:08",1
"696",133892,"Cuyama_1","Mimic",3,"April","30th",2023,"IMAG1230.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-04 8:07",1
"697",133893,"Cuyama_1","Mimic",3,"April","30th",2023,"IMAG0465.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-03 7:38",1
"698",133894,"Cuyama_1","Mimic",3,"April","30th",2023,"IMAG1743.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-05 5:19",1
"699",134892,"Soda_Lake_Shrub","Shrub",2,"May","4th",2023,"IMAG0187.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-11 0:42",1
"700",136256,"Soda_Lake_Open","Open",4,"May","4th",2023,"IMAG0265.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-11 7:50",1
"701",136634,"Cuyama_1","Mimic",5,"May","12th",2023,"IMAG0195.jpg",1,"Mario Zuliani","Aves","Passeriformes","Troglodytidae","Thryomanes","bewickii","Bewick's Wren","Thryomanes bewickii","2022-01-15 15:17",1
"702",136680,"Cuyama_1","Open",4,"May","12th",2023,"IMAG0430.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 5:32",1
"703",137625,"Cuyama_3","Mimic",3,"April","30th",2023,"IMAG1239.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Sylvilagus","audubonii","Desert Cottontail","Sylvilagus audubonii","2022-01-10 14:33",1
"704",139070,"Cuyama_3","Mimic",4,"May","12th",2023,"IMAG0704.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 6:29",1
"705",139071,"Cuyama_3","Mimic",1,"May","12th",2023,"IMAG0555.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 7:20",1
"706",141423,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG0053.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 9:13",1
"707",141443,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG0529.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 7:31",1
"708",141444,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG0532.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 8:36",1
"709",141461,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1082.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 20:52",1
"710",141483,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1565.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 9:57",1
"711",141509,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1084.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 20:54",3
"712",141509,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1084.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 20:54",3
"713",141509,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1084.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 20:54",3
"714",141551,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG0990.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 4:33",1
"715",141569,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1599.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 6:49",1
"716",141586,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1992.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote","Canis latrans","2022-01-22 5:23",1
"717",141587,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG0004.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 12:21",1
"718",142155,"Soda_Lake_Shrub","Open",8,"April","30th",2023,"IMAG0345.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-05 15:21",1
"719",142172,"Soda_Lake_Shrub","Shrub",2,"April","30th",2023,"IMAG0315.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-07 8:32",1
"720",145811,"Soda_Lake_Shrub","Shrub",3,"April","30th",2023,"IMAG0322.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-09 11:58",1
"721",145812,"Soda_Lake_Shrub","Open",6,"April","30th",2023,"IMAG1420.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-09 13:56",1
"722",146796,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0703.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-13 14:56",1
"723",146807,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0833.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-14 17:40",1
"724",146811,"Soda_Lake_Shrub","Mimic",3,"May","12th",2023,"IMAG0030.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 5:51",1
"725",146827,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0125.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 4:45",1
"726",146828,"Soda_Lake_Shrub","Shrub",1,"May","12th",2023,"IMAG0432.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 4:58",1
"727",146829,"Soda_Lake_Shrub","Shrub",1,"May","12th",2023,"IMAG0437.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 7:35",1
"728",146840,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0238.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 1:29",1
"729",146842,"Soda_Lake_Shrub","Open",5,"May","12th",2023,"IMAG0399.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 3:25",1
"730",146843,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0242.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 5:14",1
